,Date/Time,Lat,Lon,Base,Hour,KMEANS5_labels,DBSCAN_labels,AGGC_label,Day,KMEANS_label,DBSCAN_label
433177,2014-06-26 22:44:00,40.678,-73.973,2,22,0,0,0,3,0,0
129098,2014-06-12 15:19:00,40.7513,-73.9804,1,15,7,0,2,3,4,0
571605,2014-06-17 18:04:00,40.7544,-73.9738,3,18,7,0,2,1,4,0
376270,2014-06-18 20:13:00,40.6747,-73.9721,2,20,0,0,0,2,0,0
460296,2014-06-01 01:02:00,40.7492,-73.9882,3,1,7,0,2,6,4,0
187212,2014-06-19 15:26:00,40.7626,-73.9722,1,15,7,0,2,3,4,0
636369,2014-06-27 16:56:00,40.6926,-73.9863,3,16,0,0,0,4,0,0
616972,2014-06-24 23:53:00,40.744,-73.9915,3,23,7,0,2,1,4,0
437197,2014-06-27 15:09:00,40.6448,-73.7818,2,15,3,1,4,4,1,1
246490,2014-06-26 22:31:00,40.7277,-73.9912,1,22,2,0,0,3,0,0
507346,2014-06-08 00:21:00,40.6916,-73.9914,3,0,0,0,0,6,0,0
60473,2014-06-04 18:21:00,40.7518,-73.9737,1,18,7,0,2,2,4,0
642068,2014-06-28 15:47:00,40.7251,-74.0029,3,15,2,0,0,5,0,0
351548,2014-06-14 10:35:00,40.7483,-73.9568,2,10,7,0,0,5,4,0
439115,2014-06-27 18:40:00,40.7091,-74.0096,2,18,2,0,0,4,0,0
193975,2014-06-20 06:58:00,40.7894,-73.979,1,6,1,0,2,4,4,0
257068,2014-06-28 08:10:00,40.6742,-74.0125,1,8,0,0,0,5,0,0
83907,2014-06-07 00:33:00,40.7486,-73.9382,1,0,1,0,2,5,4,0
150513,2014-06-14 16:41:00,40.7585,-73.9837,1,16,7,0,2,5,4,0
72903,2014-06-05 21:30:00,40.7353,-74.0019,1,21,2,0,0,3,0,0
164724,2014-06-16 19:58:00,40.7583,-73.9625,1,19,7,0,2,0,4,0
36531,2014-06-01 16:38:00,40.7728,-73.9668,1,16,1,0,2,6,4,0
80519,2014-06-06 18:21:00,40.7181,-73.9951,1,18,2,0,0,4,0,0
49516,2014-06-03 15:37:00,40.7507,-73.9908,1,15,7,0,2,1,4,0
47912,2014-06-03 11:45:00,40.6451,-73.7819,1,11,3,1,4,1,1,1
285420,2014-06-03 15:14:00,40.762,-73.9704,2,15,7,0,2,1,4,0
597047,2014-06-21 10:15:00,40.7574,-73.978,3,10,7,0,2,5,4,0
366198,2014-06-17 10:58:00,40.724,-73.9964,2,10,2,0,0,1,0,0
169432,2014-06-17 15:14:00,40.731,-73.9915,1,15,2,0,0,1,0,0
544875,2014-06-13 08:45:00,40.7653,-73.9703,3,8,7,0,2,4,4,0
380883,2014-06-19 14:50:00,40.7306,-73.9863,2,14,2,0,0,3,0,0
472735,2014-06-03 13:06:00,40.7384,-73.9934,3,13,2,0,2,1,0,0
150236,2014-06-14 16:11:00,40.7066,-74.0157,1,16,2,0,0,5,0,0
373875,2014-06-18 15:24:00,40.768,-73.9916,2,15,7,0,2,2,4,0
62523,2014-06-04 21:54:00,40.7173,-74.0093,1,21,2,0,0,2,0,0
112678,2014-06-10 18:40:00,40.7038,-74.0096,1,18,2,0,0,1,0,0
390953,2014-06-20 18:33:00,40.7606,-73.9673,2,18,7,0,2,4,4,0
616224,2014-06-24 20:59:00,40.7624,-73.9659,3,20,7,0,2,1,4,0
351847,2014-06-14 12:24:00,40.6733,-73.9913,2,12,0,0,0,5,0,0
621634,2014-06-25 17:52:00,40.6783,-73.9655,3,17,0,0,0,2,0,0
463488,2014-06-01 17:56:00,40.7904,-73.9656,3,17,1,0,2,6,4,0
577241,2014-06-18 15:46:00,40.7701,-73.9574,3,15,1,0,2,2,4,0
376118,2014-06-18 19:50:00,40.7527,-73.9856,2,19,7,0,2,2,4,0
639129,2014-06-27 23:34:00,40.7575,-73.9845,3,23,7,0,2,4,4,0
16260,2014-06-14 17:21:00,40.73,-73.9924,0,17,2,0,0,5,0,0
369485,2014-06-17 20:02:00,40.7595,-73.9767,2,20,7,0,2,1,4,0
166859,2014-06-17 07:35:00,40.776,-73.9442,1,7,1,0,2,1,4,0
46983,2014-06-03 08:37:00,40.7229,-74.0062,1,8,2,0,0,1,0,0
286171,2014-06-03 17:06:00,40.7541,-73.9739,2,17,7,0,2,1,4,0
596728,2014-06-21 08:16:00,40.7272,-74.0484,3,8,2,0,0,5,0,0
46661,2014-06-03 07:51:00,40.6849,-73.9471,1,7,0,0,0,1,0,0
118151,2014-06-11 12:27:00,40.7561,-73.9749,1,12,7,0,2,2,4,0
291235,2014-06-04 16:13:00,40.714,-73.955,2,16,0,0,0,2,0,0
372158,2014-06-18 09:46:00,40.7079,-74.0093,2,9,2,0,0,2,0,0
215033,2014-06-23 06:03:00,40.5744,-73.9951,1,6,0,-1,0,0,0,-1
388357,2014-06-20 12:56:00,40.7046,-74.0116,2,12,2,0,0,4,0,0
481791,2014-06-04 17:31:00,40.7216,-74.0099,3,17,2,0,0,2,0,0
287175,2014-06-03 19:01:00,40.7268,-73.9917,2,19,2,0,0,1,0,0
527067,2014-06-11 07:28:00,40.7832,-73.9804,3,7,1,0,2,2,4,0
640669,2014-06-28 10:11:00,40.7143,-73.988,3,10,2,0,0,5,0,0
339140,2014-06-12 18:13:00,40.7417,-74.0011,2,18,2,0,0,3,0,0
21767,2014-06-19 20:20:00,40.7575,-73.9847,0,20,7,0,2,3,4,0
111585,2014-06-10 17:08:00,40.7574,-73.9764,1,17,7,0,2,1,4,0
95512,2014-06-08 16:37:00,40.765,-73.965,1,16,7,0,2,6,4,0
363695,2014-06-16 19:49:00,40.7281,-73.988,2,19,2,0,0,0,0,0
323235,2014-06-10 10:20:00,40.7526,-73.9999,2,10,7,0,2,1,4,0
88632,2014-06-07 18:20:00,40.7555,-73.9731,1,18,7,0,2,5,4,0
26768,2014-06-25 11:02:00,40.7607,-73.9697,0,11,7,0,2,2,4,0
240322,2014-06-26 12:40:00,40.7458,-73.9937,1,12,7,0,2,3,4,0
418932,2014-06-25 13:09:00,40.75,-73.9731,2,13,7,0,2,2,4,0
196942,2014-06-20 15:29:00,40.7502,-73.9944,1,15,7,0,2,4,4,0
603909,2014-06-22 15:16:00,40.7427,-73.9824,3,15,7,0,2,6,4,0
33052,2014-06-01 01:21:00,40.7642,-73.9747,1,1,7,0,2,6,4,0
602205,2014-06-22 04:59:00,40.6848,-73.8834,3,4,0,-1,0,6,3,-1
482956,2014-06-04 20:00:00,40.7751,-73.9823,3,20,7,0,2,2,4,0
427986,2014-06-26 14:23:00,40.758,-73.9733,2,14,7,0,2,3,4,0
8293,2014-06-08 12:57:00,40.7394,-74.008,0,12,2,0,0,6,0,0
589390,2014-06-20 05:36:00,40.7265,-73.9832,3,5,2,0,0,4,0,0
95628,2014-06-08 16:54:00,40.764,-73.973,1,16,7,0,2,6,4,0
242805,2014-06-26 17:13:00,40.7703,-73.9578,1,17,1,0,2,3,4,0
156883,2014-06-15 15:14:00,40.7516,-73.9767,1,15,7,0,2,6,4,0
311924,2014-06-07 23:56:00,40.7209,-73.9813,2,23,2,0,0,5,0,0
78162,2014-06-06 14:37:00,40.7247,-73.9784,1,14,2,0,0,4,0,0
62153,2014-06-04 21:15:00,40.8651,-73.8022,1,21,4,-1,1,2,3,-1
262424,2014-06-28 22:42:00,40.7331,-73.9756,1,22,7,0,0,5,0,0
570349,2014-06-17 15:24:00,40.7535,-73.9869,3,15,7,0,2,1,4,0
641452,2014-06-28 13:47:00,40.7622,-73.9663,3,13,7,0,2,5,4,0
12706,2014-06-12 08:03:00,40.7582,-74.0002,0,8,7,0,2,3,4,0
434496,2014-06-27 06:59:00,40.7514,-73.982,2,6,7,0,2,4,4,0
149461,2014-06-14 14:14:00,40.6416,-73.7885,1,14,3,1,4,5,1,1
419952,2014-06-25 15:36:00,40.7213,-73.9987,2,15,2,0,0,2,0,0
434026,2014-06-27 03:58:00,40.7269,-74.1391,2,3,5,-1,3,4,2,-1
38901,2014-06-02 03:17:00,40.7574,-73.9737,1,3,7,0,2,0,4,0
587389,2014-06-19 20:45:00,40.7546,-73.9917,3,20,7,0,2,3,4,0
298632,2014-06-05 18:43:00,40.717,-74.0082,2,18,2,0,0,3,0,0
51482,2014-06-03 17:54:00,40.7613,-73.968,1,17,7,0,2,1,4,0
165518,2014-06-16 22:06:00,40.6811,-73.9845,1,22,0,0,0,0,0,0
291007,2014-06-04 15:43:00,40.7637,-73.974,2,15,7,0,2,2,4,0
559816,2014-06-15 12:32:00,40.7303,-73.7574,3,12,3,-1,4,6,1,-1
134740,2014-06-12 22:44:00,40.6735,-73.957,1,22,0,0,0,3,0,0
327356,2014-06-10 22:36:00,40.716,-73.9654,2,22,0,0,0,1,0,0
195765,2014-06-20 12:46:00,40.7426,-73.993,1,12,2,0,2,4,4,0
57031,2014-06-04 12:12:00,40.7047,-74.0115,1,12,2,0,0,2,0,0
254396,2014-06-27 21:23:00,40.7256,-74.0058,1,21,2,0,0,4,0,0
138070,2014-06-13 09:24:00,40.7325,-74.0034,1,9,2,0,0,4,0,0
239712,2014-06-26 10:41:00,40.7498,-73.9949,1,10,7,0,2,3,4,0
310786,2014-06-07 21:13:00,40.702,-73.9899,2,21,2,0,0,5,0,0
152312,2014-06-14 20:49:00,40.7108,-73.9621,1,20,0,0,0,5,0,0
390026,2014-06-20 16:45:00,40.7261,-73.9836,2,16,2,0,0,4,0,0
240505,2014-06-26 13:09:00,40.7554,-73.9651,1,13,7,0,2,3,4,0
612987,2014-06-24 11:51:00,40.7632,-73.9646,3,11,7,0,2,1,4,0
475644,2014-06-03 18:41:00,40.7449,-73.9817,3,18,7,0,2,1,4,0
462984,2014-06-01 16:23:00,40.7732,-73.9507,3,16,1,0,2,6,4,0
338326,2014-06-12 16:55:00,40.7707,-73.9854,2,16,7,0,2,3,4,0
48324,2014-06-03 13:08:00,40.7685,-73.9603,1,13,1,0,2,1,4,0
647470,2014-06-29 13:53:00,40.7754,-73.9847,3,13,7,0,2,6,4,0
473294,2014-06-03 14:51:00,40.724,-74.0007,3,14,2,0,0,1,0,0
22450,2014-06-20 11:36:00,40.6915,-73.9899,0,11,0,0,0,4,0,0
115439,2014-06-11 05:38:00,40.7643,-73.9831,1,5,7,0,2,2,4,0
429765,2014-06-26 17:29:00,40.7201,-73.9958,2,17,2,0,0,3,0,0
19633,2014-06-18 10:11:00,40.7249,-74.0094,0,10,2,0,0,2,0,0
227459,2014-06-24 22:01:00,40.7577,-73.9724,1,22,7,0,2,1,4,0
466707,2014-06-02 10:58:00,40.7681,-73.996,3,10,7,0,2,0,4,0
510362,2014-06-08 16:56:00,40.7724,-73.9587,3,16,1,0,2,6,4,0
84942,2014-06-07 08:37:00,40.7452,-73.9961,1,8,2,0,0,5,4,0
215143,2014-06-23 06:28:00,40.6419,-73.7882,1,6,3,1,4,0,1,1
314371,2014-06-08 16:20:00,40.7609,-73.9867,2,16,7,0,2,6,4,0
307889,2014-06-07 10:41:00,40.7425,-73.9975,2,10,2,0,0,5,0,0
511210,2014-06-08 20:06:00,40.7074,-73.9527,3,20,0,0,0,6,0,0
499262,2014-06-06 20:28:00,40.7404,-73.9726,3,20,7,0,2,4,4,0
349159,2014-06-13 20:42:00,40.7741,-73.8723,2,20,6,2,1,4,3,2
313,2014-06-01 13:08:00,40.7821,-73.9577,0,13,1,0,2,6,4,0
387542,2014-06-20 09:48:00,40.7529,-73.9874,2,9,7,0,2,4,4,0
302541,2014-06-06 12:25:00,40.7363,-73.9911,2,12,2,0,2,4,0,0
554254,2014-06-14 12:29:00,40.6966,-73.987,3,12,0,0,0,5,0,0
538821,2014-06-12 17:03:00,40.7246,-73.9988,3,17,2,0,0,3,0,0
574313,2014-06-18 06:43:00,40.7293,-73.9781,3,6,2,0,0,2,0,0
522999,2014-06-10 16:29:00,40.7551,-73.9839,3,16,7,0,2,1,4,0
518501,2014-06-09 21:03:00,40.7459,-73.9883,3,21,7,0,2,0,4,0
180736,2014-06-18 19:28:00,40.7684,-73.9689,1,19,7,0,2,2,4,0
555154,2014-06-14 15:47:00,40.7348,-73.9969,3,15,2,0,0,5,0,0
437376,2014-06-27 15:31:00,40.7298,-74.0069,2,15,2,0,0,4,0,0
124764,2014-06-12 03:34:00,40.7046,-73.8897,1,3,6,-1,0,3,3,-1
16075,2014-06-14 13:42:00,40.7748,-73.9625,0,13,1,0,2,5,4,0
289931,2014-06-04 11:10:00,40.7582,-73.9795,2,11,7,0,2,2,4,0
565975,2014-06-16 17:59:00,40.7543,-73.977,3,17,7,0,2,0,4,0
369118,2014-06-17 19:06:00,40.7488,-73.992,2,19,7,0,2,1,4,0
467669,2014-06-02 15:01:00,40.7379,-74.0056,3,15,2,0,0,0,0,0
343024,2014-06-13 07:01:00,40.7507,-73.9801,2,7,7,0,2,4,4,0
346304,2014-06-13 16:16:00,40.7418,-73.9855,2,16,7,0,2,4,4,0
153644,2014-06-14 23:18:00,40.7174,-74.0015,1,23,2,0,0,5,0,0
10635,2014-06-10 16:18:00,40.7678,-73.8783,0,16,6,2,1,1,3,2
309307,2014-06-07 16:21:00,40.8471,-73.9088,2,16,1,-1,2,5,3,-1
572401,2014-06-17 19:57:00,40.744,-73.9948,3,19,2,0,2,1,4,0
232111,2014-06-25 15:22:00,40.7522,-73.9737,1,15,7,0,2,2,4,0
26313,2014-06-24 20:20:00,40.7658,-73.9767,0,20,7,0,2,1,4,0
224675,2014-06-24 16:29:00,40.7241,-74.008,1,16,2,0,0,1,0,0
352063,2014-06-14 13:30:00,40.7372,-73.9796,2,13,7,0,0,5,0,0
166789,2014-06-17 07:27:00,40.7604,-73.995,1,7,7,0,2,1,4,0
146536,2014-06-13 23:29:00,40.7437,-73.9839,1,23,7,0,2,4,4,0
118865,2014-06-11 14:14:00,40.7825,-73.9553,1,14,1,0,2,2,4,0
655543,2014-06-03 18:44:00,40.7563,-73.9745,4,18,7,0,2,1,4,0
413214,2014-06-24 16:15:00,40.7521,-73.9798,2,16,7,0,2,1,4,0
465711,2014-06-02 07:12:00,40.7211,-73.9829,3,7,2,0,0,0,0,0
40669,2014-06-02 10:08:00,40.7068,-74.0089,1,10,2,0,0,0,0,0
341466,2014-06-12 22:24:00,40.7474,-73.9972,2,22,7,0,2,3,4,0
464801,2014-06-01 22:57:00,40.7226,-73.9942,3,22,2,0,0,6,0,0
537492,2014-06-12 14:35:00,40.7562,-73.9789,3,14,7,0,2,3,4,0
17794,2014-06-16 15:08:00,40.761,-73.9798,0,15,7,0,2,0,4,0
404171,2014-06-22 22:17:00,40.7468,-74.0078,2,22,2,0,0,6,4,0
133729,2014-06-12 21:16:00,40.7287,-74.0005,1,21,2,0,0,3,0,0
230312,2014-06-25 10:45:00,40.7736,-73.9836,1,10,7,0,2,2,4,0
600155,2014-06-21 20:52:00,40.6466,-73.7897,3,20,3,1,4,5,1,1
512364,2014-06-09 05:17:00,40.72,-73.9554,3,5,0,0,0,0,0,0
264109,2014-06-29 03:45:00,40.6997,-73.9514,1,3,0,0,0,6,0,0
234103,2014-06-25 18:12:00,40.7627,-73.9754,1,18,7,0,2,2,4,0
152058,2014-06-14 20:09:00,40.7534,-73.9888,1,20,7,0,2,5,4,0
244117,2014-06-26 19:01:00,40.7858,-73.9691,1,19,1,0,2,3,4,0
600458,2014-06-21 21:43:00,40.7081,-74.0163,3,21,2,0,0,5,0,0
287418,2014-06-03 19:51:00,40.6422,-73.789,2,19,3,1,4,1,1,1
161230,2014-06-16 10:26:00,40.7767,-73.9626,1,10,1,0,2,0,4,0
347142,2014-06-13 17:33:00,40.7405,-73.993,2,17,2,0,2,4,0,0
194179,2014-06-20 07:31:00,40.7925,-73.9746,1,7,1,0,2,4,4,0
392261,2014-06-20 21:42:00,40.6811,-73.9925,2,21,0,0,0,4,0,0
370648,2014-06-17 23:28:00,40.7276,-73.9914,2,23,2,0,0,1,0,0
569692,2014-06-17 13:18:00,40.7089,-73.942,3,13,0,0,0,1,0,0
246156,2014-06-26 22:00:00,40.7613,-73.9819,1,22,7,0,2,3,4,0
470221,2014-06-02 22:01:00,40.7411,-74.0051,3,22,2,0,0,0,0,0
376872,2014-06-18 21:23:00,40.6447,-73.7821,2,21,3,1,4,2,1,1
552373,2014-06-14 00:09:00,40.7367,-74.0052,3,0,2,0,0,5,0,0
538681,2014-06-12 16:50:00,40.7559,-73.9727,3,16,7,0,2,3,4,0
437900,2014-06-27 16:29:00,40.7226,-73.9798,2,16,2,0,0,4,0,0
650748,2014-06-30 08:01:00,40.7683,-73.9845,3,8,7,0,2,0,4,0
197892,2014-06-20 17:05:00,40.774,-73.8733,1,17,6,2,1,4,3,2
262783,2014-06-28 23:22:00,40.7592,-73.9923,1,23,7,0,2,5,4,0
171920,2014-06-17 19:19:00,40.7572,-73.975,1,19,7,0,2,1,4,0
490364,2014-06-05 18:14:00,40.752,-73.9739,3,18,7,0,2,3,4,0
375053,2014-06-18 17:33:00,40.8056,-73.8793,2,17,6,-1,2,2,3,-1
219176,2014-06-23 18:29:00,40.7079,-74.0074,1,18,2,0,0,0,0,0
548699,2014-06-13 17:32:00,40.7097,-74.0093,3,17,2,0,0,4,0,0
314728,2014-06-08 17:35:00,40.7415,-74.0067,2,17,2,0,0,6,0,0
114424,2014-06-10 21:58:00,40.7244,-73.9976,1,21,2,0,0,1,0,0
216419,2014-06-23 10:40:00,40.7709,-73.963,1,10,1,0,2,0,4,0
350718,2014-06-14 01:56:00,40.7272,-73.992,2,1,2,0,0,5,0,0
99511,2014-06-09 07:59:00,40.7035,-73.9906,1,7,2,0,0,0,0,0
240714,2014-06-26 13:42:00,40.7562,-73.9722,1,13,7,0,2,3,4,0
225589,2014-06-24 18:03:00,40.7154,-74.0095,1,18,2,0,0,1,0,0
282842,2014-06-02 21:26:00,40.7433,-73.9877,2,21,7,0,2,0,4,0
132164,2014-06-12 19:13:00,40.7735,-73.9654,1,19,1,0,2,3,4,0
474290,2014-06-03 16:49:00,40.7516,-73.9899,3,16,7,0,2,1,4,0
648645,2014-06-29 18:28:00,40.7525,-73.9858,3,18,7,0,2,6,4,0
80199,2014-06-06 17:52:00,40.7552,-73.9839,1,17,7,0,2,4,4,0
24530,2014-06-22 17:03:00,40.7747,-73.9824,0,17,7,0,2,6,4,0
51585,2014-06-03 18:00:00,40.7417,-73.9936,1,18,2,0,2,1,4,0
5877,2014-06-06 05:24:00,40.7138,-73.9576,0,5,0,0,0,4,0,0
61135,2014-06-04 19:32:00,40.695,-74.1783,1,19,5,3,3,2,2,3
33986,2014-06-01 09:03:00,40.7721,-73.9904,1,9,7,0,2,6,4,0
348564,2014-06-13 19:27:00,40.7194,-73.9877,2,19,2,0,0,4,0,0
145178,2014-06-13 20:47:00,40.7213,-73.9881,1,20,2,0,0,4,0,0
192328,2014-06-19 22:16:00,40.759,-73.9996,1,22,7,0,2,3,4,0
261238,2014-06-28 20:16:00,40.6707,-73.9887,1,20,0,0,0,5,0,0
531351,2014-06-11 17:58:00,40.7407,-74.0077,3,17,2,0,0,2,0,0
175332,2014-06-18 08:28:00,40.7479,-73.9809,1,8,7,0,2,2,4,0
42710,2014-06-02 16:26:00,40.7363,-74.0076,1,16,2,0,0,0,0,0
662524,2014-06-25 20:36:00,40.7443,-73.9813,4,20,7,0,2,2,4,0
433337,2014-06-26 23:02:00,40.7383,-73.9906,2,23,2,0,2,3,0,0
235587,2014-06-25 20:25:00,40.7141,-73.9507,1,20,0,0,0,2,0,0
236290,2014-06-25 21:31:00,40.7437,-73.9851,1,21,7,0,2,2,4,0
559077,2014-06-15 07:52:00,40.6826,-73.9631,3,7,0,0,0,6,0,0
184142,2014-06-19 08:00:00,40.767,-73.9895,1,8,7,0,2,3,4,0
456053,2014-06-30 11:10:00,40.7674,-73.9614,2,11,1,0,2,0,4,0
389253,2014-06-20 15:17:00,40.7566,-73.9617,2,15,7,0,2,4,4,0
227035,2014-06-24 21:06:00,40.7093,-74.0134,1,21,2,0,0,1,0,0
311063,2014-06-07 21:58:00,40.7638,-73.9393,2,21,1,0,2,5,4,0
558489,2014-06-15 01:19:00,40.7585,-73.9633,3,1,7,0,2,6,4,0
419984,2014-06-25 15:40:00,40.7309,-73.9914,2,15,2,0,0,2,0,0
325485,2014-06-10 17:31:00,40.753,-73.9752,2,17,7,0,2,1,4,0
251117,2014-06-27 15:12:00,40.7488,-73.8978,1,15,6,-1,1,4,3,-1
43507,2014-06-02 17:53:00,40.714,-74.0145,1,17,2,0,0,0,0,0
299895,2014-06-05 21:44:00,40.6877,-74.1818,2,21,5,3,3,3,2,3
291291,2014-06-04 16:20:00,40.7257,-74.004,2,16,2,0,0,2,0,0
592217,2014-06-20 15:31:00,40.7251,-74.0063,3,15,2,0,0,4,0,0
134641,2014-06-12 22:35:00,40.7408,-74.0072,1,22,2,0,0,3,0,0
349561,2014-06-13 21:41:00,40.7501,-73.9949,2,21,7,0,2,4,4,0
571843,2014-06-17 18:32:00,40.7524,-73.9754,3,18,7,0,2,1,4,0
429685,2014-06-26 17:22:00,40.7239,-73.9968,2,17,2,0,0,3,0,0
363835,2014-06-16 20:18:00,40.7523,-73.9841,2,20,7,0,2,0,4,0
426071,2014-06-26 08:23:00,40.775,-73.947,2,8,1,0,2,3,4,0
14262,2014-06-13 06:59:00,40.772,-73.9469,0,6,1,0,2,4,4,0
113736,2014-06-10 20:42:00,40.7066,-74.0093,1,20,2,0,0,1,0,0
512134,2014-06-09 03:29:00,40.7145,-73.9988,3,3,2,0,0,0,0,0
632162,2014-06-26 23:16:00,40.683,-73.9789,3,23,0,0,0,3,0,0
333789,2014-06-11 22:23:00,40.7424,-74.0043,2,22,2,0,0,2,0,0
316907,2014-06-09 07:19:00,40.7375,-74.0087,2,7,2,0,0,0,0,0
130855,2014-06-12 17:41:00,40.7715,-73.9606,1,17,1,0,2,3,4,0
134888,2014-06-12 22:56:00,40.7458,-73.9844,1,22,7,0,2,3,4,0
153283,2014-06-14 22:40:00,40.6477,-73.9595,1,22,0,0,0,5,0,0
42493,2014-06-02 16:01:00,40.7584,-73.9864,1,16,7,0,2,0,4,0
112697,2014-06-10 18:43:00,40.7498,-73.9721,1,18,7,0,2,1,4,0
478821,2014-06-04 08:58:00,40.7082,-73.9417,3,8,0,0,0,2,0,0
212497,2014-06-22 16:54:00,40.6456,-73.7766,1,16,3,1,4,6,1,1
12910,2014-06-12 11:32:00,40.7657,-73.9799,0,11,7,0,2,3,4,0
84191,2014-06-07 01:47:00,40.8436,-73.9176,1,1,1,-1,2,5,3,-1
52597,2014-06-03 19:23:00,40.7605,-73.9711,1,19,7,0,2,1,4,0
407633,2014-06-23 16:32:00,40.7078,-74.0091,2,16,2,0,0,0,0,0
55360,2014-06-04 07:18:00,40.7151,-73.9564,1,7,0,0,0,2,0,0
216356,2014-06-23 10:26:00,40.7181,-74.0085,1,10,2,0,0,0,0,0
633652,2014-06-27 08:24:00,40.7346,-73.9827,3,8,2,0,0,4,0,0
318056,2014-06-09 10:01:00,40.7509,-73.9845,2,10,7,0,2,0,4,0
454275,2014-06-30 01:13:00,40.752,-73.9799,2,1,7,0,2,0,4,0
511197,2014-06-08 20:03:00,40.7329,-73.9883,3,20,2,0,0,6,0,0
60201,2014-06-04 17:56:00,40.7545,-73.9881,1,17,7,0,2,2,4,0
548002,2014-06-13 16:42:00,40.742,-73.9894,3,16,7,0,2,4,4,0
625631,2014-06-26 08:05:00,40.7341,-74.0041,3,8,2,0,0,3,0,0
536382,2014-06-12 11:12:00,40.7475,-73.9831,3,11,7,0,2,3,4,0
238243,2014-06-26 07:02:00,40.6724,-73.9648,1,7,0,0,0,3,0,0
563754,2014-06-16 09:31:00,40.774,-73.8727,3,9,6,2,1,0,3,2
464767,2014-06-01 22:44:00,40.794,-73.963,3,22,1,0,2,6,4,0
219580,2014-06-23 19:43:00,40.7117,-73.9624,1,19,0,0,0,0,0,0
521867,2014-06-10 13:42:00,40.7357,-74.007,3,13,2,0,0,1,0,0
268510,2014-06-29 21:24:00,40.676,-74.0118,1,21,0,0,0,6,0,0
621099,2014-06-25 16:58:00,40.7495,-73.9953,3,16,7,0,2,2,4,0
400134,2014-06-22 03:22:00,40.7322,-74.0077,2,3,2,0,0,6,0,0
649310,2014-06-29 21:36:00,40.6949,-74.1779,3,21,5,3,3,6,2,3
575589,2014-06-18 10:46:00,40.7476,-73.9768,3,10,7,0,2,2,4,0
425023,2014-06-26 04:26:00,40.7482,-73.9748,2,4,7,0,2,3,4,0
28386,2014-06-26 17:19:00,40.7145,-74.0159,0,17,2,0,0,3,0,0
54762,2014-06-04 05:33:00,40.7443,-73.9803,1,5,7,0,2,2,4,0
279017,2014-06-01 22:09:00,40.6539,-73.975,2,22,0,0,0,6,0,0
516528,2014-06-09 16:18:00,40.7562,-73.9743,3,16,7,0,2,0,4,0
308396,2014-06-07 13:04:00,40.7399,-74.0061,2,13,2,0,0,5,0,0
472146,2014-06-03 10:32:00,40.7726,-73.9534,3,10,1,0,2,1,4,0
626370,2014-06-26 10:20:00,40.7398,-73.9909,3,10,2,0,2,3,0,0
94907,2014-06-08 15:14:00,40.7616,-73.9709,1,15,7,0,2,6,4,0
532966,2014-06-11 21:15:00,40.7401,-74.0055,3,21,2,0,0,2,0,0
631920,2014-06-26 22:40:00,40.6644,-73.9818,3,22,0,0,0,3,0,0
350187,2014-06-13 23:27:00,40.6843,-73.9383,2,23,0,0,0,4,0,0
34991,2014-06-01 12:47:00,40.6473,-73.9824,1,12,0,0,0,6,0,0
386012,2014-06-20 00:23:00,40.7196,-74.0051,2,0,2,0,0,4,0,0
103468,2014-06-09 16:38:00,40.7603,-73.9838,1,16,7,0,2,0,4,0
574746,2014-06-18 07:51:00,40.7676,-73.9809,3,7,7,0,2,2,4,0
560755,2014-06-15 16:25:00,40.7458,-73.9881,3,16,7,0,2,6,4,0
539894,2014-06-12 18:36:00,40.7597,-73.9799,3,18,7,0,2,3,4,0
29668,2014-06-27 17:33:00,40.764,-73.9765,0,17,7,0,2,4,4,0
395317,2014-06-21 12:54:00,40.6737,-73.9673,2,12,0,0,0,5,0,0
440470,2014-06-27 21:49:00,40.7421,-73.9927,2,21,2,0,2,4,4,0
77870,2014-06-06 14:01:00,40.7199,-74.004,1,14,2,0,0,4,0,0
353546,2014-06-14 18:20:00,40.7079,-74.0015,2,18,2,0,0,5,0,0
590517,2014-06-20 09:26:00,40.7367,-73.815,3,9,6,-1,1,4,3,-1
205429,2014-06-21 16:50:00,40.7599,-73.9963,1,16,7,0,2,5,4,0
179725,2014-06-18 17:51:00,40.7592,-73.9725,1,17,7,0,2,2,4,0
187082,2014-06-19 15:13:00,40.7168,-74.0145,1,15,2,0,0,3,0,0
345554,2014-06-13 14:25:00,40.7567,-73.9834,2,14,7,0,2,4,4,0
443885,2014-06-28 12:56:00,40.7398,-73.9859,2,12,7,0,2,5,4,0
544989,2014-06-13 09:00:00,40.7521,-73.9854,3,9,7,0,2,4,4,0
55355,2014-06-04 07:17:00,40.7552,-73.9712,1,7,7,0,2,2,4,0
576710,2014-06-18 14:30:00,40.7069,-74.0123,3,14,2,0,0,2,0,0
598154,2014-06-21 15:12:00,40.7225,-73.9971,3,15,2,0,0,5,0,0
67870,2014-06-05 13:58:00,40.7573,-73.9801,1,13,7,0,2,3,4,0
391699,2014-06-20 20:22:00,40.7229,-73.9968,2,20,2,0,0,4,0,0
662467,2014-06-25 18:39:00,40.744,-73.978,4,18,7,0,2,2,4,0
424903,2014-06-26 02:31:00,40.8029,-73.936,2,2,1,0,2,3,4,0
636105,2014-06-27 16:25:00,40.7722,-73.9495,3,16,1,0,2,4,4,0
582563,2014-06-19 09:23:00,40.7548,-73.9736,3,9,7,0,2,3,4,0
59873,2014-06-04 17:28:00,40.7633,-73.9777,1,17,7,0,2,2,4,0
